,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,year,month
0,2020-01-01,WN,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1305,6.0,6.0,1846.0,-4.0,0.0,0.0,,,,,,2020,1
1,2020-01-01,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1910,14.0,14.0,2144.0,-1.0,0.0,0.0,,,,,,2020,1
2,2020-01-01,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",830,20.0,20.0,1103.0,3.0,3.0,0.0,,,,,,2020,1
3,2020-01-02,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",820,2.0,2.0,1000.0,0.0,0.0,0.0,,,,,,2020,1
4,2020-01-02,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1645,20.0,20.0,1831.0,6.0,6.0,0.0,,,,,,2020,1
5,2020-01-30,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1235,-3.0,0.0,1449.0,-16.0,0.0,0.0,,,,,,2020,1
6,2020-01-30,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1850,5.0,5.0,2116.0,-9.0,0.0,0.0,,,,,,2020,1
7,2020-01-30,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",910,-7.0,0.0,1119.0,-21.0,0.0,0.0,,,,,,2020,1
8,2020-01-31,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",850,-4.0,0.0,1014.0,-21.0,0.0,0.0,,,,,,2020,1
9,2020-01-31,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2000,4.0,4.0,2130.0,-15.0,0.0,0.0,,,,,,2020,1
10,2020-01-31,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1245,-5.0,0.0,1500.0,-10.0,0.0,0.0,,,,,,2020,1
11,2020-01-31,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",2020,-5.0,0.0,2228.0,-17.0,0.0,0.0,,,,,,2020,1
12,2020-01-31,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2140,-6.0,0.0,2238.0,-27.0,0.0,0.0,,,,,,2020,1
13,2020-01-31,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1210,-3.0,0.0,1316.0,-14.0,0.0,0.0,,,,,,2020,1
14,2020-01-31,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1650,-1.0,0.0,1757.0,-18.0,0.0,0.0,,,,,,2020,1
15,2020-01-31,WN,CLE,"Cleveland, OH",ATL,"Atlanta, GA",800,0.0,0.0,952.0,-13.0,0.0,0.0,,,,,,2020,1
16,2020-01-31,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1550,-3.0,0.0,1614.0,-21.0,0.0,0.0,,,,,,2020,1
17,2020-01-31,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",700,-5.0,0.0,727.0,-23.0,0.0,0.0,,,,,,2020,1
18,2020-01-31,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1645,-4.0,0.0,1750.0,-15.0,0.0,0.0,,,,,,2020,1
19,2020-01-31,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1000,-1.0,0.0,1057.0,-28.0,0.0,0.0,,,,,,2020,1
20,2020-01-31,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",620,-2.0,0.0,725.0,-30.0,0.0,0.0,,,,,,2020,1
21,2020-01-31,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1050,5.0,5.0,1151.0,-29.0,0.0,0.0,,,,,,2020,1
22,2020-01-31,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1555,-2.0,0.0,1600.0,-20.0,0.0,0.0,,,,,,2020,1
23,2020-01-31,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",605,-3.0,0.0,611.0,-29.0,0.0,0.0,,,,,,2020,1
24,2020-01-31,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1115,-8.0,0.0,1113.0,-27.0,0.0,0.0,,,,,,2020,1
25,2020-01-31,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1855,-8.0,0.0,1856.0,-19.0,0.0,0.0,,,,,,2020,1
26,2020-01-31,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",715,-6.0,0.0,725.0,-25.0,0.0,0.0,,,,,,2020,1
27,2020-01-31,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",1410,-6.0,0.0,1414.0,-26.0,0.0,0.0,,,,,,2020,1
28,2020-01-31,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",935,-6.0,0.0,959.0,-26.0,0.0,0.0,,,,,,2020,1
29,2020-01-31,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1920,-5.0,0.0,1946.0,-14.0,0.0,0.0,,,,,,2020,1
30,2020-01-31,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1215,-4.0,0.0,1237.0,-23.0,0.0,0.0,,,,,,2020,1
31,2020-01-31,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1815,42.0,42.0,2338.0,38.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,2020,1
32,2020-01-31,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1350,3.0,3.0,1554.0,-6.0,0.0,0.0,,,,,,2020,1
33,2020-01-31,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",800,-2.0,0.0,1014.0,-1.0,0.0,0.0,,,,,,2020,1
34,2020-01-31,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1625,-1.0,0.0,1820.0,-20.0,0.0,0.0,,,,,,2020,1
35,2020-01-31,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2225,-8.0,0.0,15.0,-30.0,0.0,0.0,,,,,,2020,1
36,2020-01-31,WN,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",655,-4.0,0.0,907.0,-13.0,0.0,0.0,,,,,,2020,1
37,2020-01-31,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1235,5.0,5.0,1458.0,-7.0,0.0,0.0,,,,,,2020,1
38,2020-01-31,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1850,4.0,4.0,2115.0,-10.0,0.0,0.0,,,,,,2020,1
39,2020-01-31,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",910,-3.0,0.0,1128.0,-12.0,0.0,0.0,,,,,,2020,1
40,2020-01-06,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1815,29.0,29.0,2317.0,17.0,17.0,0.0,15.0,0.0,0.0,0.0,2.0,2020,1
41,2020-01-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1350,14.0,14.0,1601.0,1.0,1.0,0.0,,,,,,2020,1
42,2020-01-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",800,-3.0,0.0,952.0,-23.0,0.0,0.0,,,,,,2020,1
43,2020-01-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1625,3.0,3.0,1824.0,-16.0,0.0,0.0,,,,,,2020,1
44,2020-01-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2225,-1.0,0.0,22.0,-23.0,0.0,0.0,,,,,,2020,1
45,2020-01-06,WN,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",655,-5.0,0.0,845.0,-35.0,0.0,0.0,,,,,,2020,1
46,2020-01-06,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1235,70.0,70.0,1558.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,53.0,2020,1
47,2020-01-06,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1850,-2.0,0.0,2105.0,-20.0,0.0,0.0,,,,,,2020,1
48,2020-01-06,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",910,-3.0,0.0,1122.0,-18.0,0.0,0.0,,,,,,2020,1
49,2020-01-07,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",850,-4.0,0.0,1016.0,-19.0,0.0,0.0,,,,,,2020,1
50,2020-01-07,WN,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2000,0.0,0.0,2135.0,-10.0,0.0,0.0,,,,,,2020,1
51,2020-01-07,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1245,-4.0,0.0,1458.0,-12.0,0.0,0.0,,,,,,2020,1
52,2020-01-07,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",2020,-6.0,0.0,2236.0,-9.0,0.0,0.0,,,,,,2020,1
53,2020-01-07,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2140,6.0,6.0,2305.0,0.0,0.0,0.0,,,,,,2020,1
54,2020-01-07,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1210,109.0,109.0,1507.0,97.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,2020,1
55,2020-01-07,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1650,-3.0,0.0,1817.0,2.0,2.0,0.0,,,,,,2020,1
56,2020-01-07,WN,CLE,"Cleveland, OH",ATL,"Atlanta, GA",800,-5.0,0.0,938.0,-27.0,0.0,0.0,,,,,,2020,1
57,2020-01-07,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1550,-2.0,0.0,1614.0,-21.0,0.0,0.0,,,,,,2020,1
58,2020-01-07,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",700,-4.0,0.0,727.0,-23.0,0.0,0.0,,,,,,2020,1
59,2020-01-07,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1645,-7.0,0.0,1743.0,-22.0,0.0,0.0,,,,,,2020,1
60,2020-01-07,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1000,-3.0,0.0,1058.0,-27.0,0.0,0.0,,,,,,2020,1
61,2020-01-07,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",620,-3.0,0.0,722.0,-33.0,0.0,0.0,,,,,,2020,1
62,2020-01-07,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1050,-7.0,0.0,1142.0,-38.0,0.0,0.0,,,,,,2020,1
63,2020-01-07,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1555,3.0,3.0,1604.0,-16.0,0.0,0.0,,,,,,2020,1
64,2020-01-07,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",605,-5.0,0.0,615.0,-25.0,0.0,0.0,,,,,,2020,1
65,2020-01-07,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1115,-9.0,0.0,1110.0,-30.0,0.0,0.0,,,,,,2020,1
66,2020-01-07,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1855,-4.0,0.0,1909.0,-6.0,0.0,0.0,,,,,,2020,1
67,2020-01-07,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",715,-4.0,0.0,720.0,-30.0,0.0,0.0,,,,,,2020,1
68,2020-01-07,WN,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",1410,83.0,83.0,1538.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,58.0,2020,1
69,2020-01-07,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",935,-3.0,0.0,1001.0,-24.0,0.0,0.0,,,,,,2020,1
70,2020-01-07,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1920,-5.0,0.0,1940.0,-20.0,0.0,0.0,,,,,,2020,1
71,2020-01-07,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1215,-7.0,0.0,1232.0,-28.0,0.0,0.0,,,,,,2020,1
72,2020-01-07,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1815,0.0,0.0,2245.0,-15.0,0.0,0.0,,,,,,2020,1
73,2020-01-07,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1350,-2.0,0.0,1548.0,-12.0,0.0,0.0,,,,,,2020,1
74,2020-01-07,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",800,-3.0,0.0,959.0,-16.0,0.0,0.0,,,,,,2020,1
75,2020-01-07,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1625,-5.0,0.0,1820.0,-20.0,0.0,0.0,,,,,,2020,1
76,2020-01-07,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2225,0.0,0.0,21.0,-24.0,0.0,0.0,,,,,,2020,1
77,2020-01-07,WN,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",655,-4.0,0.0,855.0,-25.0,0.0,0.0,,,,,,2020,1
78,2020-01-13,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1815,128.0,128.0,39.0,99.0,99.0,0.0,69.0,0.0,0.0,0.0,30.0,2020,1
79,2020-01-07,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,1.0,1.0,1136.0,-29.0,0.0,0.0,,,,,,2020,1
80,2020-01-08,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-5.0,0.0,1157.0,-8.0,0.0,0.0,,,,,,2020,1
81,2020-01-09,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-10.0,0.0,1137.0,-28.0,0.0,0.0,,,,,,2020,1
82,2020-01-10,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-8.0,0.0,1146.0,-19.0,0.0,0.0,,,,,,2020,1
83,2020-01-11,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,,,,,,1.0,,,,,,2020,1
84,2020-01-12,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,31.0,31.0,1209.0,4.0,4.0,0.0,,,,,,2020,1
85,2020-01-13,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,0.0,0.0,1147.0,-18.0,0.0,0.0,,,,,,2020,1
86,2020-01-14,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-5.0,0.0,1156.0,-9.0,0.0,0.0,,,,,,2020,1
87,2020-01-15,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-12.0,0.0,1150.0,-15.0,0.0,0.0,,,,,,2020,1
88,2020-01-16,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-4.0,0.0,1221.0,16.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,2020,1
89,2020-01-17,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-8.0,0.0,1150.0,-15.0,0.0,0.0,,,,,,2020,1
90,2020-01-18,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,,,,,,1.0,,,,,,2020,1
91,2020-01-19,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-2.0,0.0,1210.0,5.0,5.0,0.0,,,,,,2020,1
92,2020-01-20,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-4.0,0.0,1205.0,0.0,0.0,0.0,,,,,,2020,1
93,2020-01-21,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,6.0,6.0,1143.0,-22.0,0.0,0.0,,,,,,2020,1
94,2020-01-22,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-5.0,0.0,1144.0,-21.0,0.0,0.0,,,,,,2020,1
95,2020-01-23,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,28.0,28.0,1230.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,2020,1
96,2020-01-24,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,22.0,22.0,1217.0,12.0,12.0,0.0,,,,,,2020,1
97,2020-01-25,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-1.0,0.0,1154.0,-11.0,0.0,0.0,,,,,,2020,1
98,2020-01-26,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-4.0,0.0,1140.0,-25.0,0.0,0.0,,,,,,2020,1
99,2020-01-27,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,9.0,9.0,1200.0,-5.0,0.0,0.0,,,,,,2020,1
100,2020-01-28,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,27.0,27.0,1228.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,2020,1
101,2020-01-29,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-3.0,0.0,1154.0,-11.0,0.0,0.0,,,,,,2020,1
102,2020-01-30,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,-5.0,0.0,1146.0,-19.0,0.0,0.0,,,,,,2020,1
103,2020-01-31,MQ,CLE,"Cleveland, OH",ORD,"Chicago, IL",1124,5.0,5.0,1148.0,-17.0,0.0,0.0,,,,,,2020,1
104,2020-01-07,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,29.0,29.0,1105.0,10.0,10.0,0.0,,,,,,2020,1
105,2020-01-08,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-5.0,0.0,1041.0,-14.0,0.0,0.0,,,,,,2020,1
106,2020-01-09,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-8.0,0.0,1034.0,-21.0,0.0,0.0,,,,,,2020,1
107,2020-01-10,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-5.0,0.0,1039.0,-16.0,0.0,0.0,,,,,,2020,1
108,2020-01-11,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-5.0,0.0,1059.0,4.0,4.0,0.0,,,,,,2020,1
109,2020-01-12,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,17.0,17.0,1122.0,27.0,27.0,0.0,0.0,17.0,10.0,0.0,0.0,2020,1
110,2020-01-13,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,8.0,8.0,1054.0,-1.0,0.0,0.0,,,,,,2020,1
111,2020-01-14,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-1.0,0.0,1049.0,-6.0,0.0,0.0,,,,,,2020,1
112,2020-01-15,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-5.0,0.0,1034.0,-21.0,0.0,0.0,,,,,,2020,1
113,2020-01-16,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,15.0,15.0,1050.0,-5.0,0.0,0.0,,,,,,2020,1
114,2020-01-17,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-3.0,0.0,1045.0,-10.0,0.0,0.0,,,,,,2020,1
115,2020-01-18,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,,,,,,1.0,,,,,,2020,1
116,2020-01-19,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,5.0,5.0,1047.0,-8.0,0.0,0.0,,,,,,2020,1
117,2020-01-20,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,1.0,1.0,1050.0,-5.0,0.0,0.0,,,,,,2020,1
118,2020-01-21,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,12.0,12.0,1108.0,13.0,13.0,0.0,,,,,,2020,1
119,2020-01-22,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,9.0,9.0,1057.0,2.0,2.0,0.0,,,,,,2020,1
120,2020-01-23,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-4.0,0.0,1130.0,35.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,2020,1
121,2020-01-24,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,26.0,26.0,1120.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,2020,1
122,2020-01-25,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,2.0,2.0,1102.0,7.0,7.0,0.0,,,,,,2020,1
123,2020-01-26,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-7.0,0.0,1050.0,-5.0,0.0,0.0,,,,,,2020,1
124,2020-01-27,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-5.0,0.0,1113.0,18.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,2020,1
125,2020-01-28,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-3.0,0.0,1131.0,36.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,2020,1
126,2020-01-29,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-4.0,0.0,1102.0,7.0,7.0,0.0,,,,,,2020,1
127,2020-01-30,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-2.0,0.0,1053.0,-2.0,0.0,0.0,,,,,,2020,1
128,2020-01-31,MQ,ORD,"Chicago, IL",CLE,"Cleveland, OH",830,-9.0,0.0,1106.0,11.0,11.0,0.0,,,,,,2020,1
129,2020-01-07,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-6.0,0.0,1635.0,-15.0,0.0,0.0,,,,,,2020,1
130,2020-01-08,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-7.0,0.0,1623.0,-27.0,0.0,0.0,,,,,,2020,1
131,2020-01-09,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-4.0,0.0,1638.0,-12.0,0.0,0.0,,,,,,2020,1
132,2020-01-10,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,78.0,78.0,1816.0,86.0,86.0,0.0,78.0,0.0,8.0,0.0,0.0,2020,1
133,2020-01-11,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-11.0,0.0,1634.0,-16.0,0.0,0.0,,,,,,2020,1
134,2020-01-12,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,9.0,9.0,1657.0,7.0,7.0,0.0,,,,,,2020,1
135,2020-01-13,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-6.0,0.0,1632.0,-18.0,0.0,0.0,,,,,,2020,1
136,2020-01-14,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-9.0,0.0,1616.0,-34.0,0.0,0.0,,,,,,2020,1
137,2020-01-15,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-8.0,0.0,1623.0,-27.0,0.0,0.0,,,,,,2020,1
138,2020-01-16,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,4.0,4.0,1713.0,23.0,23.0,0.0,0.0,0.0,19.0,0.0,4.0,2020,1
139,2020-01-17,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,17.0,17.0,1707.0,17.0,17.0,0.0,7.0,0.0,0.0,0.0,10.0,2020,1
140,2020-01-18,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,54.0,54.0,1826.0,96.0,96.0,0.0,9.0,0.0,42.0,0.0,45.0,2020,1
141,2020-01-19,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,41.0,41.0,1735.0,45.0,45.0,0.0,1.0,0.0,4.0,0.0,40.0,2020,1
142,2020-01-20,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-7.0,0.0,1637.0,-13.0,0.0,0.0,,,,,,2020,1
143,2020-01-21,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-5.0,0.0,1619.0,-31.0,0.0,0.0,,,,,,2020,1
144,2020-01-22,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,23.0,23.0,1648.0,-2.0,0.0,0.0,,,,,,2020,1
145,2020-01-23,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,29.0,29.0,1753.0,63.0,63.0,0.0,29.0,0.0,34.0,0.0,0.0,2020,1
146,2020-01-24,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-4.0,0.0,1643.0,-7.0,0.0,0.0,,,,,,2020,1
147,2020-01-25,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-7.0,0.0,1624.0,-26.0,0.0,0.0,,,,,,2020,1
148,2020-01-26,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-3.0,0.0,1641.0,-9.0,0.0,0.0,,,,,,2020,1
149,2020-01-27,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,468.0,468.0,37.0,467.0,467.0,0.0,455.0,0.0,0.0,0.0,12.0,2020,1
150,2020-01-28,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,0.0,0.0,1628.0,-22.0,0.0,0.0,,,,,,2020,1
151,2020-01-29,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-3.0,0.0,1644.0,-6.0,0.0,0.0,,,,,,2020,1
152,2020-01-30,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,-9.0,0.0,1629.0,-21.0,0.0,0.0,,,,,,2020,1
153,2020-01-31,MQ,CLE,"Cleveland, OH",MIA,"Miami, FL",1347,66.0,66.0,1808.0,78.0,78.0,0.0,11.0,0.0,12.0,0.0,55.0,2020,1
154,2020-01-07,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,2.0,2.0,1314.0,-8.0,0.0,0.0,,,,,,2020,1
155,2020-01-08,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-4.0,0.0,1317.0,-5.0,0.0,0.0,,,,,,2020,1
156,2020-01-09,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-8.0,0.0,1314.0,-8.0,0.0,0.0,,,,,,2020,1
157,2020-01-10,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-2.0,0.0,1310.0,-12.0,0.0,0.0,,,,,,2020,1
158,2020-01-11,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1301.0,-21.0,0.0,0.0,,,,,,2020,1
159,2020-01-12,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-3.0,0.0,1311.0,-11.0,0.0,0.0,,,,,,2020,1
160,2020-01-13,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,0.0,0.0,1312.0,-10.0,0.0,0.0,,,,,,2020,1
161,2020-01-14,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-4.0,0.0,1308.0,-14.0,0.0,0.0,,,,,,2020,1
162,2020-01-15,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-5.0,0.0,1311.0,-11.0,0.0,0.0,,,,,,2020,1
163,2020-01-16,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-11.0,0.0,1327.0,5.0,5.0,0.0,,,,,,2020,1
164,2020-01-17,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,3.0,3.0,1332.0,10.0,10.0,0.0,,,,,,2020,1
165,2020-01-18,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,46.0,46.0,1407.0,45.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,2020,1
166,2020-01-19,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,45.0,45.0,1402.0,40.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,2020,1
167,2020-01-20,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1310.0,-12.0,0.0,0.0,,,,,,2020,1
168,2020-01-21,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-8.0,0.0,1313.0,-9.0,0.0,0.0,,,,,,2020,1
169,2020-01-22,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,0.0,0.0,1334.0,12.0,12.0,0.0,,,,,,2020,1
170,2020-01-23,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1304.0,-18.0,0.0,0.0,,,,,,2020,1
171,2020-01-24,MQ,MIA,"Miami, FL",CLE,"Cleveland, OH",1025,-7.0,0.0,1309.0,-13.0,0.0,0.0,,,,,,2020,1
