,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 18
1776,2017-03-06,NK,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1439,70.0,70.0,1812.0,47.0,47.0,0.0,41.0,0.0,6.0,0.0,0.0,
1777,2017-03-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",600,-6.0,0.0,738.0,-30.0,0.0,0.0,,,,,,
1778,2017-03-06,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1930,-3.0,0.0,2303.0,-13.0,0.0,0.0,,,,,,
1779,2017-03-06,EV,CLE,"Cleveland, OH",IAH,"Houston, TX",1700,-10.0,0.0,1855.0,-30.0,0.0,0.0,,,,,,
1780,2017-03-06,EV,CLE,"Cleveland, OH",ORD,"Chicago, IL",636,-11.0,0.0,649.0,-26.0,0.0,0.0,,,,,,
1781,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1325,-9.0,0.0,1443.0,-25.0,0.0,0.0,,,,,,
1782,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1100,-6.0,0.0,1233.0,-7.0,0.0,0.0,,,,,,
1783,2017-03-06,EV,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",545,-10.0,0.0,753.0,-17.0,0.0,0.0,,,,,,
1785,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",850,-10.0,0.0,1015.0,-15.0,0.0,0.0,,,,,,
1786,2017-03-06,EV,ORD,"Chicago, IL",CLE,"Cleveland, OH",605,-7.0,0.0,808.0,-18.0,0.0,0.0,,,,,,
1787,2017-03-06,EV,CLE,"Cleveland, OH",IAH,"Houston, TX",1132,-6.0,0.0,1330.0,-32.0,0.0,0.0,,,,,,
1788,2017-03-06,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",905,-10.0,0.0,1000.0,-29.0,0.0,0.0,,,,,,
1793,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",915,-5.0,0.0,1030.0,-40.0,0.0,0.0,,,,,,
1795,2017-03-06,EV,CLE,"Cleveland, OH",DTW,"Detroit, MI",644,-2.0,0.0,735.0,-15.0,0.0,0.0,,,,,,
1798,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1130,9.0,9.0,1312.0,-20.0,0.0,0.0,,,,,,
1799,2017-03-06,EV,CLE,"Cleveland, OH",DTW,"Detroit, MI",1027,-4.0,0.0,1108.0,-22.0,0.0,0.0,,,,,,
1800,2017-03-06,EV,DTW,"Detroit, MI",CLE,"Cleveland, OH",835,14.0,14.0,931.0,-21.0,0.0,0.0,,,,,,
1808,2017-03-06,UA,DEN,"Denver, CO",CLE,"Cleveland, OH",1552,158.0,158.0,2326.0,162.0,162.0,0.0,0.0,0.0,4.0,0.0,158.0,
1810,2017-03-06,UA,CLE,"Cleveland, OH",DEN,"Denver, CO",1620,-3.0,0.0,1803.0,13.0,13.0,0.0,,,,,,
1812,2017-03-06,UA,LAX,"Los Angeles, CA",CLE,"Cleveland, OH",1039,4.0,4.0,1806.0,-4.0,0.0,0.0,,,,,,
1815,2017-03-06,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",1750,-6.0,0.0,2001.0,-8.0,0.0,0.0,,,,,,
1816,2017-03-06,UA,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1135,-1.0,0.0,1429.0,-1.0,0.0,0.0,,,,,,
1817,2017-03-06,UA,CLE,"Cleveland, OH",DEN,"Denver, CO",905,272.0,272.0,1524.0,284.0,284.0,0.0,0.0,0.0,284.0,0.0,0.0,
1818,2017-03-06,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1100,-4.0,0.0,1104.0,-31.0,0.0,0.0,,,,,,
1820,2017-03-06,UA,DEN,"Denver, CO",CLE,"Cleveland, OH",1013,-6.0,0.0,1450.0,-13.0,0.0,0.0,,,,,,
1822,2017-03-06,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",2115,1.0,1.0,2338.0,4.0,4.0,0.0,,,,,,
1824,2017-03-06,UA,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1530,-9.0,0.0,1751.0,-32.0,0.0,0.0,,,,,,
1826,2017-03-06,UA,CLE,"Cleveland, OH",EWR,"Newark, NJ",630,-3.0,0.0,746.0,-25.0,0.0,0.0,,,,,,
1827,2017-03-06,UA,CLE,"Cleveland, OH",IAH,"Houston, TX",816,-9.0,0.0,1006.0,-29.0,0.0,0.0,,,,,,
1828,2017-03-06,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",600,-6.0,0.0,612.0,-28.0,0.0,0.0,,,,,,
1829,2017-03-06,UA,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",725,-7.0,0.0,958.0,-34.0,0.0,0.0,,,,,,
1830,2017-03-06,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",1940,88.0,88.0,2322.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,83.0,
1831,2017-03-06,UA,EWR,"Newark, NJ",CLE,"Cleveland, OH",1759,-4.0,0.0,1915.0,-25.0,0.0,0.0,,,,,,
1832,2017-03-06,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1758,-4.0,0.0,1817.0,-12.0,0.0,0.0,,,,,,
1833,2017-03-06,UA,CLE,"Cleveland, OH",SFO,"San Francisco, CA",700,-4.0,0.0,928.0,-7.0,0.0,0.0,,,,,,
1834,2017-03-06,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1530,-4.0,0.0,1538.0,-28.0,0.0,0.0,,,,,,
1835,2017-03-06,UA,MCO,"Orlando, FL",CLE,"Cleveland, OH",1210,-7.0,0.0,1427.0,-11.0,0.0,0.0,,,,,,
1836,2017-03-06,UA,EWR,"Newark, NJ",CLE,"Cleveland, OH",2004,38.0,38.0,2207.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,
1837,2017-03-06,UA,CLE,"Cleveland, OH",MCO,"Orlando, FL",835,-8.0,0.0,1045.0,-29.0,0.0,0.0,,,,,,
1838,2017-03-06,UA,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1920,-13.0,0.0,2150.0,-11.0,0.0,0.0,,,,,,
1839,2017-03-06,UA,ORD,"Chicago, IL",CLE,"Cleveland, OH",1445,-8.0,0.0,1641.0,-24.0,0.0,0.0,,,,,,
1840,2017-03-06,UA,CLE,"Cleveland, OH",EWR,"Newark, NJ",1651,-7.0,0.0,1814.0,-15.0,0.0,0.0,,,,,,
1841,2017-03-06,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",732,-9.0,0.0,737.0,-32.0,0.0,0.0,,,,,,
1848,2017-03-06,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",940,3.0,3.0,1202.0,-3.0,0.0,0.0,,,,,,
1849,2017-03-06,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",2020,0.0,0.0,2241.0,-4.0,0.0,0.0,,,,,,
1854,2017-03-06,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",940,4.0,4.0,1047.0,-8.0,0.0,0.0,,,,,,
1855,2017-03-06,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2210,50.0,50.0,11.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,46.0,
1856,2017-03-06,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1815,-9.0,0.0,1918.0,-17.0,0.0,0.0,,,,,,
1863,2017-03-06,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",635,-3.0,0.0,657.0,-23.0,0.0,0.0,,,,,,
1864,2017-03-06,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1720,-1.0,0.0,1741.0,-14.0,0.0,0.0,,,,,,
1865,2017-03-06,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",600,-3.0,0.0,733.0,13.0,13.0,0.0,,,,,,
1866,2017-03-06,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",2005,-6.0,0.0,2102.0,-13.0,0.0,0.0,,,,,,
1867,2017-03-06,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1110,3.0,3.0,1217.0,-8.0,0.0,0.0,,,,,,
1868,2017-03-06,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",550,-5.0,0.0,654.0,-11.0,0.0,0.0,,,,,,
1869,2017-03-06,WN,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1540,129.0,129.0,1944.0,154.0,154.0,0.0,0.0,0.0,25.0,0.0,129.0,
1870,2017-03-06,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1435,-5.0,0.0,1437.0,-18.0,0.0,0.0,,,,,,
1871,2017-03-06,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1815,19.0,19.0,1847.0,12.0,12.0,0.0,,,,,,
1872,2017-03-06,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",620,-5.0,0.0,622.0,-28.0,0.0,0.0,,,,,,
1873,2017-03-06,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",800,2.0,2.0,808.0,-17.0,0.0,0.0,,,,,,
1874,2017-03-06,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1240,-1.0,0.0,1247.0,-3.0,0.0,0.0,,,,,,
1875,2017-03-06,WN,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",1000,2.0,2.0,1237.0,2.0,2.0,0.0,,,,,,
1876,2017-03-06,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",1200,8.0,8.0,1236.0,-14.0,0.0,0.0,,,,,,
1917,2017-03-06,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1005,148.0,148.0,1705.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,135.0,
1920,2017-03-06,WN,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",1525,69.0,69.0,2319.0,54.0,54.0,0.0,42.0,0.0,0.0,0.0,12.0,
1927,2017-03-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2200,0.0,0.0,3.0,-7.0,0.0,0.0,,,,,,
1928,2017-03-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1155,-5.0,0.0,1353.0,-7.0,0.0,0.0,,,,,,
1929,2017-03-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1410,21.0,21.0,1635.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,
1930,2017-03-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1955,-3.0,0.0,2158.0,-12.0,0.0,0.0,,,,,,
1931,2017-03-06,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",830,-1.0,0.0,1033.0,-7.0,0.0,0.0,,,,,,
1941,2017-03-06,WN,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1515,204.0,204.0,14.0,189.0,189.0,0.0,0.0,0.0,0.0,0.0,189.0,
1945,2017-03-06,NK,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",907,-5.0,0.0,1557.0,-7.0,0.0,0.0,,,,,,
1946,2017-03-06,NK,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1908,-3.0,0.0,2059.0,16.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,
1947,2017-03-06,NK,CLE,"Cleveland, OH",TPA,"Tampa, FL",630,-9.0,0.0,847.0,-15.0,0.0,0.0,,,,,,
1948,2017-03-06,NK,TPA,"Tampa, FL",CLE,"Cleveland, OH",1558,4.0,4.0,1829.0,1.0,1.0,0.0,,,,,,
1949,2017-03-06,NK,LAX,"Los Angeles, CA",CLE,"Cleveland, OH",2337,55.0,55.0,745.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,42.0,
1950,2017-03-06,NK,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",1644,-6.0,0.0,1928.0,35.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,
1951,2017-03-06,NK,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1758,-7.0,0.0,1936.0,-18.0,0.0,0.0,,,,,,
1952,2017-03-06,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",929,-5.0,0.0,1110.0,-2.0,0.0,0.0,,,,,,
1957,2017-03-06,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1201,-3.0,0.0,1431.0,-25.0,0.0,0.0,,,,,,
1958,2017-03-06,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1419,-14.0,0.0,1707.0,-5.0,0.0,0.0,,,,,,
1965,2017-03-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1455,-3.0,0.0,1635.0,-9.0,0.0,0.0,,,,,,
1966,2017-03-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1724,-1.0,0.0,1902.0,-18.0,0.0,0.0,,,,,,
1980,2017-03-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1028,-6.0,0.0,1205.0,-10.0,0.0,0.0,,,,,,
1981,2017-03-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1255,-7.0,0.0,1429.0,-24.0,0.0,0.0,,,,,,
1991,2017-03-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1800,-6.0,0.0,1941.0,-12.0,0.0,0.0,,,,,,
1993,2017-03-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",826,30.0,30.0,1037.0,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,
1994,2017-03-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1055,13.0,13.0,1247.0,-6.0,0.0,0.0,,,,,,
1996,2017-03-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1928,-1.0,0.0,2113.0,-8.0,0.0,0.0,,,,,,
2002,2017-03-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1248,-5.0,0.0,1421.0,-10.0,0.0,0.0,,,,,,
2003,2017-03-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1511,-6.0,0.0,1647.0,-23.0,0.0,0.0,,,,,,
2004,2017-03-06,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2225,-1.0,0.0,18.0,2.0,2.0,0.0,,,,,,
2005,2017-03-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",825,0.0,0.0,1002.0,-26.0,0.0,0.0,,,,,,
2006,2017-03-06,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",715,-5.0,0.0,849.0,-33.0,0.0,0.0,,,,,,
2008,2017-03-06,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1735,-7.0,0.0,1844.0,-15.0,0.0,0.0,,,,,,
2009,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1310,-10.0,0.0,1439.0,-22.0,0.0,0.0,,,,,,
2010,2017-03-06,EV,ORD,"Chicago, IL",CLE,"Cleveland, OH",1345,-4.0,0.0,1603.0,-1.0,0.0,0.0,,,,,,
2011,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1810,-7.0,0.0,1934.0,-19.0,0.0,0.0,,,,,,
2012,2017-03-06,EV,MKE,"Milwaukee, WI",CLE,"Cleveland, OH",1853,0.0,0.0,2103.0,-8.0,0.0,0.0,,,,,,
2014,2017-03-06,EV,BOS,"Boston, MA",CLE,"Cleveland, OH",1109,-7.0,0.0,1303.0,-18.0,0.0,0.0,,,,,,
2017,2017-03-06,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",2135,5.0,5.0,2303.0,8.0,8.0,0.0,,,,,,
2019,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1540,-15.0,0.0,1653.0,-45.0,0.0,0.0,,,,,,
2021,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1755,31.0,31.0,2005.0,9.0,9.0,0.0,,,,,,
2023,2017-03-06,EV,DTW,"Detroit, MI",CLE,"Cleveland, OH",2005,10.0,10.0,2138.0,23.0,23.0,0.0,10.0,0.0,13.0,0.0,0.0,
2027,2017-03-06,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1524,-7.0,0.0,1648.0,-17.0,0.0,0.0,,,,,,
2028,2017-03-06,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",818,-9.0,0.0,927.0,-42.0,0.0,0.0,,,,,,
2029,2017-03-06,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2019,-7.0,0.0,2200.0,3.0,3.0,0.0,,,,,,
2030,2017-03-06,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1305,-2.0,0.0,1437.0,-3.0,0.0,0.0,,,,,,
2031,2017-03-06,B6,CLE,"Cleveland, OH",BOS,"Boston, MA",925,-6.0,0.0,1053.0,-10.0,0.0,0.0,,,,,,
2032,2017-03-06,B6,BOS,"Boston, MA",CLE,"Cleveland, OH",635,-5.0,0.0,828.0,-11.0,0.0,0.0,,,,,,
2033,2017-03-06,B6,CLE,"Cleveland, OH",BOS,"Boston, MA",1857,-5.0,0.0,2023.0,-11.0,0.0,0.0,,,,,,
2034,2017-03-06,B6,BOS,"Boston, MA",CLE,"Cleveland, OH",1615,-10.0,0.0,1802.0,-18.0,0.0,0.0,,,,,,
2035,2017-03-06,B6,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1257,0.0,0.0,1528.0,-26.0,0.0,0.0,,,,,,
2036,2017-03-06,B6,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",926,-4.0,0.0,1208.0,-8.0,0.0,0.0,,,,,,
2037,2017-03-06,B6,CLE,"Cleveland, OH",BOS,"Boston, MA",620,-6.0,0.0,756.0,-2.0,0.0,0.0,,,,,,
2038,2017-03-06,B6,BOS,"Boston, MA",CLE,"Cleveland, OH",2115,-5.0,0.0,2259.0,-19.0,0.0,0.0,,,,,,
2039,2017-03-06,EV,CLE,"Cleveland, OH",BOS,"Boston, MA",845,-7.0,0.0,1030.0,-9.0,0.0,0.0,,,,,,
2040,2017-03-06,EV,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",703,-7.0,0.0,714.0,-25.0,0.0,0.0,,,,,,
2045,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",830,-9.0,0.0,1002.0,-26.0,0.0,0.0,,,,,,
2047,2017-03-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",1050,-9.0,0.0,1215.0,-3.0,0.0,0.0,,,,,,
2048,2017-03-06,EV,BOS,"Boston, MA",CLE,"Cleveland, OH",1856,9.0,9.0,2117.0,12.0,12.0,0.0,,,,,,
2049,2017-03-06,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1535,-6.0,0.0,1644.0,-15.0,0.0,0.0,,,,,,
2050,2017-03-06,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1248,-10.0,0.0,1400.0,-10.0,0.0,0.0,,,,,,
2051,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",615,-8.0,0.0,747.0,-12.0,0.0,0.0,,,,,,
2052,2017-03-06,EV,CLE,"Cleveland, OH",EWR,"Newark, NJ",1155,34.0,34.0,1357.0,19.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,
2054,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",2030,-13.0,0.0,2155.0,-30.0,0.0,0.0,,,,,,
2055,2017-03-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",935,-11.0,0.0,1048.0,-15.0,0.0,0.0,,,,,,
2056,2017-03-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",1535,-9.0,0.0,1650.0,-12.0,0.0,0.0,,,,,,
2057,2017-03-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",1730,-18.0,0.0,1846.0,-9.0,0.0,0.0,,,,,,
2058,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1156,-5.0,0.0,1345.0,3.0,3.0,0.0,,,,,,
2059,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1700,-8.0,0.0,1812.0,-28.0,0.0,0.0,,,,,,
2060,2017-03-06,EV,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1912,15.0,15.0,2101.0,7.0,7.0,0.0,,,,,,
2061,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1410,26.0,26.0,1558.0,-1.0,0.0,0.0,,,,,,
2063,2017-03-06,EV,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",704,-4.0,0.0,809.0,-16.0,0.0,0.0,,,,,,
2064,2017-03-06,EV,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",1945,92.0,92.0,107.0,132.0,132.0,0.0,50.0,0.0,40.0,0.0,42.0,
2065,2017-03-06,EV,CLE,"Cleveland, OH",RDU,"Raleigh/Durham, NC",745,-5.0,0.0,849.0,-35.0,0.0,0.0,,,,,,
2067,2017-03-06,EV,CLE,"Cleveland, OH",LGA,"New York, NY",639,-9.0,0.0,819.0,-14.0,0.0,0.0,,,,,,
2068,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",650,-11.0,0.0,819.0,-21.0,0.0,0.0,,,,,,
2069,2017-03-06,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",728,17.0,17.0,945.0,-4.0,0.0,0.0,,,,,,
2070,2017-03-06,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1210,13.0,13.0,1344.0,-6.0,0.0,0.0,,,,,,
2071,2017-03-06,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",2020,-6.0,0.0,2337.0,-13.0,0.0,0.0,,,,,,
2074,2017-03-06,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",700,-7.0,0.0,822.0,-28.0,0.0,0.0,,,,,,
2075,2017-03-06,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",945,-5.0,0.0,1152.0,23.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,
2076,2017-03-06,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2225,-5.0,0.0,2351.0,-6.0,0.0,0.0,,,,,,
2079,2017-03-06,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1122,-1.0,0.0,1402.0,8.0,8.0,0.0,,,,,,
2080,2017-03-06,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",810,7.0,7.0,1034.0,-3.0,0.0,0.0,,,,,,
2081,2017-03-06,F9,TPA,"Tampa, FL",CLE,"Cleveland, OH",720,-2.0,0.0,950.0,-3.0,0.0,0.0,,,,,,
2082,2017-03-06,F9,CLE,"Cleveland, OH",TPA,"Tampa, FL",1045,-8.0,0.0,1302.0,-16.0,0.0,0.0,,,,,,
2083,2017-03-06,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1705,251.0,251.0,2341.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,234.0,
2084,2017-03-06,F9,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",2045,222.0,222.0,249.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,200.0,
2085,2017-03-06,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",830,-4.0,0.0,1100.0,-5.0,0.0,0.0,,,,,,
2086,2017-03-06,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",1205,-5.0,0.0,1422.0,-15.0,0.0,0.0,,,,,,
2087,2017-03-06,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1505,0.0,0.0,1736.0,-5.0,0.0,0.0,,,,,,
2088,2017-03-06,F9,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1840,-3.0,0.0,2043.0,24.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,
2089,2017-03-06,F9,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",2155,-2.0,0.0,450.0,-12.0,0.0,0.0,,,,,,
2090,2017-03-06,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",700,-4.0,0.0,915.0,-17.0,0.0,0.0,,,,,,
2091,2017-03-06,F9,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1330,58.0,58.0,2011.0,44.0,44.0,0.0,10.0,0.0,0.0,0.0,34.0,
2092,2017-03-06,F9,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",2014,39.0,39.0,2358.0,73.0,73.0,0.0,2.0,0.0,34.0,0.0,37.0,
2109,2017-03-06,OO,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",1915,19.0,19.0,2047.0,13.0,13.0,0.0,,,,,,
2110,2017-03-06,OO,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",1530,-3.0,0.0,1822.0,-8.0,0.0,0.0,,,,,,
2119,2017-03-06,OO,ORD,"Chicago, IL",CLE,"Cleveland, OH",1047,-4.0,0.0,1306.0,-2.0,0.0,0.0,,,,,,
2121,2017-03-06,OO,CLE,"Cleveland, OH",ORD,"Chicago, IL",1341,5.0,5.0,1404.0,-11.0,0.0,0.0,,,,,,
2124,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",915,-9.0,0.0,1106.0,-15.0,0.0,0.0,,,,,,
2125,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1427,-12.0,0.0,1546.0,-37.0,0.0,0.0,,,,,,
2127,2017-03-06,EV,CLE,"Cleveland, OH",IAH,"Houston, TX",1415,23.0,23.0,1635.0,-4.0,0.0,0.0,,,,,,
2128,2017-03-06,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1030,-1.0,0.0,1423.0,8.0,8.0,0.0,,,,,,
2129,2017-03-06,EV,CLE,"Cleveland, OH",EWR,"Newark, NJ",1022,-8.0,0.0,1137.0,-26.0,0.0,0.0,,,,,,
2133,2017-03-06,EV,ORD,"Chicago, IL",CLE,"Cleveland, OH",730,-8.0,0.0,930.0,-22.0,0.0,0.0,,,,,,
2134,2017-03-06,EV,CLE,"Cleveland, OH",IAH,"Houston, TX",550,-5.0,0.0,801.0,-19.0,0.0,0.0,,,,,,
2135,2017-03-06,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",710,1.0,1.0,1054.0,-8.0,0.0,0.0,,,,,,
2136,2017-03-06,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1100,-8.0,0.0,1236.0,-19.0,0.0,0.0,,,,,,
2137,2017-03-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",630,-12.0,0.0,733.0,-25.0,0.0,0.0,,,,,,
2138,2017-03-06,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",740,-13.0,0.0,838.0,-26.0,0.0,0.0,,,,,,
2140,2017-03-06,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",2001,-12.0,0.0,2107.0,-18.0,0.0,0.0,,,,,,
2141,2017-03-06,EV,CLE,"Cleveland, OH",BOS,"Boston, MA",1634,27.0,27.0,1837.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,
2142,2017-03-06,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1420,-1.0,0.0,1752.0,-14.0,0.0,0.0,,,,,,
2143,2017-03-06,EV,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",1940,-9.0,0.0,1943.0,-33.0,0.0,0.0,,,,,,
2145,2017-03-06,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1127,-8.0,0.0,1305.0,-25.0,0.0,0.0,,,,,,
2146,2017-03-06,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",710,-7.0,0.0,1033.0,-9.0,0.0,0.0,,,,,,
