,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 18
0,2017-04-01,UA,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",735,18.0,18.0,1053.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,
3,2017-04-01,UA,DEN,"Denver, CO",CLE,"Cleveland, OH",1602,1.0,1.0,2039.0,-15.0,0.0,0.0,,,,,,
4,2017-04-01,UA,SJU,"San Juan, PR",CLE,"Cleveland, OH",1215,0.0,0.0,1641.0,-14.0,0.0,0.0,,,,,,
5,2017-04-01,UA,CLE,"Cleveland, OH",SJU,"San Juan, PR",700,1.0,1.0,1052.0,-23.0,0.0,0.0,,,,,,
6,2017-04-01,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",1525,-7.0,0.0,1712.0,-19.0,0.0,0.0,,,,,,
7,2017-04-01,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",1055,-4.0,0.0,1413.0,-16.0,0.0,0.0,,,,,,
13,2017-04-01,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1055,-4.0,0.0,1216.0,-19.0,0.0,0.0,,,,,,
14,2017-04-01,EV,CLE,"Cleveland, OH",IAH,"Houston, TX",730,-3.0,0.0,945.0,-5.0,0.0,0.0,,,,,,
15,2017-04-01,EV,CLE,"Cleveland, OH",EWR,"Newark, NJ",610,-9.0,0.0,730.0,-15.0,0.0,0.0,,,,,,
17,2017-04-01,EV,CLE,"Cleveland, OH",IAH,"Houston, TX",1132,-10.0,0.0,1328.0,-22.0,0.0,0.0,,,,,,
18,2017-04-01,EV,CLE,"Cleveland, OH",ORD,"Chicago, IL",2005,-9.0,0.0,2025.0,-12.0,0.0,0.0,,,,,,
20,2017-04-01,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1305,-10.0,0.0,1436.0,-21.0,0.0,0.0,,,,,,
21,2017-04-01,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1800,-9.0,0.0,1915.0,-25.0,0.0,0.0,,,,,,
22,2017-04-01,EV,BOS,"Boston, MA",CLE,"Cleveland, OH",1007,-7.0,0.0,1206.0,-9.0,0.0,0.0,,,,,,
26,2017-04-01,EV,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",1740,-2.0,0.0,2020.0,-20.0,0.0,0.0,,,,,,
27,2017-04-01,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1000,-4.0,0.0,1200.0,-7.0,0.0,0.0,,,,,,
28,2017-04-01,EV,CLE,"Cleveland, OH",DTW,"Detroit, MI",1750,-7.0,0.0,1829.0,-17.0,0.0,0.0,,,,,,
29,2017-04-01,EV,CLE,"Cleveland, OH",LGA,"New York, NY",850,181.0,181.0,1327.0,182.0,182.0,0.0,181.0,0.0,1.0,0.0,0.0,
30,2017-04-01,EV,DTW,"Detroit, MI",CLE,"Cleveland, OH",1555,-3.0,0.0,1636.0,-13.0,0.0,0.0,,,,,,
31,2017-04-01,EV,DTW,"Detroit, MI",CLE,"Cleveland, OH",2004,-2.0,0.0,2050.0,-7.0,0.0,0.0,,,,,,
32,2017-04-01,EV,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",710,0.0,0.0,803.0,-17.0,0.0,0.0,,,,,,
33,2017-04-01,B6,CLE,"Cleveland, OH",BOS,"Boston, MA",1857,7.0,7.0,2045.0,11.0,11.0,0.0,,,,,,
34,2017-04-01,B6,BOS,"Boston, MA",CLE,"Cleveland, OH",1615,10.0,10.0,1823.0,3.0,3.0,0.0,,,,,,
35,2017-04-01,B6,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1255,-3.0,0.0,1542.0,-10.0,0.0,0.0,,,,,,
36,2017-04-01,B6,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",923,-8.0,0.0,1203.0,-10.0,0.0,0.0,,,,,,
37,2017-04-01,B6,CLE,"Cleveland, OH",BOS,"Boston, MA",605,-8.0,0.0,750.0,7.0,7.0,0.0,,,,,,
38,2017-04-01,B6,BOS,"Boston, MA",CLE,"Cleveland, OH",2055,33.0,33.0,2322.0,24.0,24.0,0.0,23.0,0.0,0.0,0.0,1.0,
40,2017-04-01,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2225,-1.0,0.0,2348.0,-9.0,0.0,0.0,,,,,,
41,2017-04-01,EV,CLE,"Cleveland, OH",BOS,"Boston, MA",740,-5.0,0.0,925.0,-3.0,0.0,0.0,,,,,,
47,2017-04-01,EV,LGA,"New York, NY",CLE,"Cleveland, OH",830,21.0,21.0,1019.0,-3.0,0.0,0.0,,,,,,
49,2017-04-01,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1625,-5.0,0.0,1947.0,-23.0,0.0,0.0,,,,,,
50,2017-04-01,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",1100,43.0,43.0,1300.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,
51,2017-04-01,EV,EWR,"Newark, NJ",CLE,"Cleveland, OH",2045,-1.0,0.0,2215.0,-13.0,0.0,0.0,,,,,,
52,2017-04-01,EV,ORD,"Chicago, IL",CLE,"Cleveland, OH",1625,2.0,2.0,1830.0,-15.0,0.0,0.0,,,,,,
53,2017-04-01,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1300,-11.0,0.0,1419.0,-1.0,0.0,0.0,,,,,,
54,2017-04-01,EV,DCA,"Washington, DC",CLE,"Cleveland, OH",1659,-8.0,0.0,1806.0,-21.0,0.0,0.0,,,,,,
55,2017-04-01,EV,CLE,"Cleveland, OH",IAH,"Houston, TX",1440,-5.0,0.0,1637.0,-21.0,0.0,0.0,,,,,,
56,2017-04-01,EV,CLE,"Cleveland, OH",DCA,"Washington, DC",1838,-8.0,0.0,1937.0,-23.0,0.0,0.0,,,,,,
57,2017-04-01,NK,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",907,-14.0,0.0,1553.0,-11.0,0.0,0.0,,,,,,
58,2017-04-01,NK,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1908,4.0,4.0,2027.0,-16.0,0.0,0.0,,,,,,
59,2017-04-01,NK,CLE,"Cleveland, OH",MCO,"Orlando, FL",810,-7.0,0.0,1029.0,-8.0,0.0,0.0,,,,,,
60,2017-04-01,NK,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1810,-15.0,0.0,2025.0,-31.0,0.0,0.0,,,,,,
61,2017-04-01,NK,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1439,-8.0,0.0,1705.0,-20.0,0.0,0.0,,,,,,
66,2017-04-01,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1945,-8.0,0.0,2145.0,-20.0,0.0,0.0,,,,,,
67,2017-04-01,WN,BNA,"Nashville, TN",CLE,"Cleveland, OH",1130,-1.0,0.0,1342.0,-8.0,0.0,0.0,,,,,,
71,2017-04-01,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",1320,185.0,185.0,1743.0,188.0,188.0,0.0,108.0,0.0,3.0,0.0,77.0,
72,2017-04-01,WN,BWI,"Baltimore, MD",CLE,"Cleveland, OH",2130,29.0,29.0,2311.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,
80,2017-04-01,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",710,-3.0,0.0,735.0,-10.0,0.0,0.0,,,,,,
81,2017-04-01,WN,CLE,"Cleveland, OH",BNA,"Nashville, TN",1515,-1.0,0.0,1552.0,7.0,7.0,0.0,,,,,,
82,2017-04-01,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",1610,34.0,34.0,1752.0,32.0,32.0,0.0,4.0,0.0,0.0,0.0,28.0,
83,2017-04-01,WN,CLE,"Cleveland, OH",BWI,"Baltimore, MD",605,-2.0,0.0,715.0,-5.0,0.0,0.0,,,,,,
84,2017-04-01,WN,CLE,"Cleveland, OH",DEN,"Denver, CO",1820,-5.0,0.0,1927.0,-8.0,0.0,0.0,,,,,,
85,2017-04-01,WN,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1120,-3.0,0.0,1237.0,-13.0,0.0,0.0,,,,,,
86,2017-04-01,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1505,182.0,182.0,1831.0,191.0,191.0,0.0,0.0,0.0,9.0,0.0,182.0,
87,2017-04-01,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",640,-4.0,0.0,645.0,-15.0,0.0,0.0,,,,,,
88,2017-04-01,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",810,-5.0,0.0,828.0,-2.0,0.0,0.0,,,,,,
89,2017-04-01,WN,CLE,"Cleveland, OH",MDW,"Chicago, IL",1700,-1.0,0.0,1710.0,-5.0,0.0,0.0,,,,,,
90,2017-04-01,WN,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",800,-1.0,0.0,920.0,-15.0,0.0,0.0,,,,,,
91,2017-04-01,WN,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",1800,-5.0,0.0,1916.0,-14.0,0.0,0.0,,,,,,
92,2017-04-01,WN,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",1425,-4.0,0.0,1537.0,-18.0,0.0,0.0,,,,,,
93,2017-04-01,WN,CLE,"Cleveland, OH",STL,"St. Louis, MO",725,-2.0,0.0,752.0,-23.0,0.0,0.0,,,,,,
139,2017-04-01,WN,DEN,"Denver, CO",CLE,"Cleveland, OH",1715,2.0,2.0,2150.0,-5.0,0.0,0.0,,,,,,
144,2017-04-01,WN,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",735,6.0,6.0,1435.0,5.0,5.0,0.0,,,,,,
155,2017-04-01,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1540,-1.0,0.0,1737.0,-8.0,0.0,0.0,,,,,,
156,2017-04-01,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",820,1.0,1.0,1019.0,-11.0,0.0,0.0,,,,,,
157,2017-04-01,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",1340,14.0,14.0,1553.0,3.0,3.0,0.0,,,,,,
158,2017-04-01,WN,MDW,"Chicago, IL",CLE,"Cleveland, OH",2150,-5.0,0.0,2341.0,-14.0,0.0,0.0,,,,,,
165,2017-04-01,WN,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",855,25.0,25.0,1605.0,30.0,30.0,0.0,14.0,0.0,5.0,0.0,11.0,
166,2017-04-01,WN,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1030,-4.0,0.0,1716.0,1.0,1.0,0.0,,,,,,
167,2017-04-01,WN,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1750,14.0,14.0,42.0,12.0,12.0,0.0,,,,,,
174,2017-04-01,WN,STL,"St. Louis, MO",CLE,"Cleveland, OH",1835,20.0,20.0,2110.0,5.0,5.0,0.0,,,,,,
182,2017-04-01,UA,EWR,"Newark, NJ",CLE,"Cleveland, OH",1720,20.0,20.0,1905.0,4.0,4.0,0.0,,,,,,
183,2017-04-01,UA,DEN,"Denver, CO",CLE,"Cleveland, OH",1756,-5.0,0.0,2229.0,-24.0,0.0,0.0,,,,,,
184,2017-04-01,UA,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1135,12.0,12.0,1428.0,1.0,1.0,0.0,,,,,,
185,2017-04-01,UA,CLE,"Cleveland, OH",DEN,"Denver, CO",850,-5.0,0.0,957.0,-19.0,0.0,0.0,,,,,,
186,2017-04-01,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1100,3.0,3.0,1128.0,-1.0,0.0,0.0,,,,,,
187,2017-04-01,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",1538,-4.0,0.0,1555.0,-10.0,0.0,0.0,,,,,,
188,2017-04-01,UA,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1530,-1.0,0.0,1813.0,-9.0,0.0,0.0,,,,,,
189,2017-04-01,UA,CLE,"Cleveland, OH",SFO,"San Francisco, CA",650,-7.0,0.0,858.0,-13.0,0.0,0.0,,,,,,
190,2017-04-01,UA,MCO,"Orlando, FL",CLE,"Cleveland, OH",1220,-12.0,0.0,1426.0,-21.0,0.0,0.0,,,,,,
191,2017-04-01,UA,CLE,"Cleveland, OH",MCO,"Orlando, FL",833,-7.0,0.0,1045.0,-17.0,0.0,0.0,,,,,,
192,2017-04-01,UA,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1914,1.0,1.0,2149.0,-1.0,0.0,0.0,,,,,,
193,2017-04-01,UA,CLE,"Cleveland, OH",ORD,"Chicago, IL",738,-6.0,0.0,806.0,-6.0,0.0,0.0,,,,,,
194,2017-04-01,UA,LAX,"Los Angeles, CA",CLE,"Cleveland, OH",1255,-1.0,0.0,2026.0,-1.0,0.0,0.0,,,,,,
195,2017-04-01,UA,SFO,"San Francisco, CA",CLE,"Cleveland, OH",1550,0.0,0.0,2319.0,-10.0,0.0,0.0,,,,,,
196,2017-04-01,UA,EWR,"Newark, NJ",CLE,"Cleveland, OH",1907,14.0,14.0,2102.0,14.0,14.0,0.0,,,,,,
197,2017-04-01,UA,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",700,-5.0,0.0,856.0,-19.0,0.0,0.0,,,,,,
198,2017-04-01,AA,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",728,-8.0,0.0,918.0,-31.0,0.0,0.0,,,,,,
199,2017-04-01,EV,EWR,"Newark, NJ",CLE,"Cleveland, OH",1444,15.0,15.0,1649.0,24.0,24.0,0.0,15.0,0.0,9.0,0.0,0.0,
200,2017-04-01,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",1015,-3.0,0.0,1346.0,-23.0,0.0,0.0,,,,,,
201,2017-04-01,EV,CLE,"Cleveland, OH",EWR,"Newark, NJ",1247,-9.0,0.0,1412.0,-18.0,0.0,0.0,,,,,,
204,2017-04-01,EV,IAH,"Houston, TX",CLE,"Cleveland, OH",710,-8.0,0.0,1043.0,-19.0,0.0,0.0,,,,,,
206,2017-04-01,EV,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",1532,-12.0,0.0,1612.0,-28.0,0.0,0.0,,,,,,
207,2017-04-01,EV,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",950,-4.0,0.0,1231.0,-15.0,0.0,0.0,,,,,,
208,2017-04-01,EV,DTW,"Detroit, MI",CLE,"Cleveland, OH",1210,-1.0,0.0,1315.0,7.0,7.0,0.0,,,,,,
224,2017-04-01,OO,CLE,"Cleveland, OH",ORD,"Chicago, IL",900,-1.0,0.0,921.0,-8.0,0.0,0.0,,,,,,
225,2017-04-01,OO,ORD,"Chicago, IL",CLE,"Cleveland, OH",605,-3.0,0.0,826.0,2.0,2.0,0.0,,,,,,
228,2017-04-01,NK,CLE,"Cleveland, OH",TPA,"Tampa, FL",630,-8.0,0.0,849.0,-13.0,0.0,0.0,,,,,,
229,2017-04-01,NK,TPA,"Tampa, FL",CLE,"Cleveland, OH",1558,11.0,11.0,1832.0,4.0,4.0,0.0,,,,,,
230,2017-04-01,NK,LAX,"Los Angeles, CA",CLE,"Cleveland, OH",2337,-2.0,0.0,716.0,13.0,13.0,0.0,,,,,,
231,2017-04-01,NK,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",1644,-9.0,0.0,1830.0,-23.0,0.0,0.0,,,,,,
232,2017-04-01,NK,CLE,"Cleveland, OH",MYR,"Myrtle Beach, SC",1805,-3.0,0.0,1932.0,-11.0,0.0,0.0,,,,,,
233,2017-04-01,NK,MYR,"Myrtle Beach, SC",CLE,"Cleveland, OH",1531,-10.0,0.0,1705.0,-9.0,0.0,0.0,,,,,,
234,2017-04-01,NK,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1758,-5.0,0.0,1939.0,-15.0,0.0,0.0,,,,,,
235,2017-04-01,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",929,217.0,217.0,1457.0,225.0,225.0,0.0,36.0,0.0,8.0,0.0,181.0,
240,2017-04-01,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1201,220.0,220.0,1827.0,211.0,211.0,0.0,0.0,0.0,0.0,0.0,211.0,
241,2017-04-01,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1419,-11.0,0.0,1654.0,-18.0,0.0,0.0,,,,,,
244,2017-04-01,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1122,3.0,3.0,1348.0,-6.0,0.0,0.0,,,,,,
245,2017-04-01,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",2020,0.0,0.0,2341.0,-9.0,0.0,0.0,,,,,,
246,2017-04-01,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2019,-4.0,0.0,2138.0,-19.0,0.0,0.0,,,,,,
250,2017-04-01,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",650,-1.0,0.0,824.0,-16.0,0.0,0.0,,,,,,
251,2017-04-01,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",818,0.0,0.0,957.0,-12.0,0.0,0.0,,,,,,
255,2017-04-01,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",830,-1.0,0.0,1134.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,
256,2017-04-01,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",1205,17.0,17.0,1458.0,21.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,
257,2017-04-01,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1605,-2.0,0.0,1835.0,-13.0,0.0,0.0,,,,,,
258,2017-04-01,F9,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1945,0.0,0.0,2222.0,-7.0,0.0,0.0,,,,,,
259,2017-04-01,F9,TPA,"Tampa, FL",CLE,"Cleveland, OH",710,-6.0,0.0,934.0,-9.0,0.0,0.0,,,,,,
260,2017-04-01,F9,CLE,"Cleveland, OH",TPA,"Tampa, FL",1045,0.0,0.0,1316.0,-2.0,0.0,0.0,,,,,,
261,2017-04-01,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1505,-5.0,0.0,1727.0,-14.0,0.0,0.0,,,,,,
262,2017-04-01,F9,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1840,-1.0,0.0,2001.0,-18.0,0.0,0.0,,,,,,
263,2017-04-01,F9,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",2155,-6.0,0.0,449.0,-13.0,0.0,0.0,,,,,,
264,2017-04-01,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",700,-7.0,0.0,920.0,-12.0,0.0,0.0,,,,,,
266,2017-04-01,F9,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1230,-10.0,0.0,1910.0,-17.0,0.0,0.0,,,,,,
267,2017-04-01,F9,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",2014,-5.0,0.0,2129.0,-16.0,0.0,0.0,,,,,,
271,2017-04-01,EV,CLE,"Cleveland, OH",MCO,"Orlando, FL",930,-1.0,0.0,1220.0,18.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,
272,2017-04-01,EV,CLE,"Cleveland, OH",DTW,"Detroit, MI",1330,13.0,13.0,1438.0,11.0,11.0,0.0,,,,,,
273,2017-04-01,EV,MCO,"Orlando, FL",CLE,"Cleveland, OH",1300,1.0,1.0,1530.0,-8.0,0.0,0.0,,,,,,
274,2017-04-01,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1405,-6.0,0.0,1520.0,-25.0,0.0,0.0,,,,,,
275,2017-04-01,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1600,13.0,13.0,1752.0,-2.0,0.0,0.0,,,,,,
288,2017-04-01,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1755,15.0,15.0,1951.0,2.0,2.0,0.0,,,,,,
298,2017-04-01,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",845,-2.0,0.0,1016.0,-15.0,0.0,0.0,,,,,,
299,2017-04-01,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2243,0.0,0.0,23.0,-10.0,0.0,0.0,,,,,,
301,2017-04-01,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",900,-4.0,0.0,1036.0,-10.0,0.0,0.0,,,,,,
302,2017-04-01,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1127,3.0,3.0,1313.0,-1.0,0.0,0.0,,,,,,
304,2017-04-01,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",535,3.0,3.0,713.0,-16.0,0.0,0.0,,,,,,
306,2017-04-01,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1251,-4.0,0.0,1423.0,-13.0,0.0,0.0,,,,,,
307,2017-04-01,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1600,-4.0,0.0,1731.0,-17.0,0.0,0.0,,,,,,
308,2017-04-01,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",730,-6.0,0.0,903.0,-16.0,0.0,0.0,,,,,,
309,2017-04-01,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",2106,0.0,0.0,2240.0,-18.0,0.0,0.0,,,,,,
312,2017-04-02,NK,CLE,"Cleveland, OH",TPA,"Tampa, FL",630,-10.0,0.0,858.0,-4.0,0.0,0.0,,,,,,
313,2017-04-02,NK,TPA,"Tampa, FL",CLE,"Cleveland, OH",1558,71.0,71.0,1936.0,68.0,68.0,0.0,18.0,0.0,1.0,0.0,49.0,
314,2017-04-02,NK,LAX,"Los Angeles, CA",CLE,"Cleveland, OH",2337,80.0,80.0,825.0,82.0,82.0,0.0,7.0,0.0,2.0,0.0,73.0,
315,2017-04-02,NK,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",1644,-3.0,0.0,1846.0,-7.0,0.0,0.0,,,,,,
316,2017-04-02,NK,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1758,4.0,4.0,1947.0,-7.0,0.0,0.0,,,,,,
317,2017-04-02,NK,ATL,"Atlanta, GA",CLE,"Cleveland, OH",929,-6.0,0.0,1058.0,-14.0,0.0,0.0,,,,,,
322,2017-04-02,NK,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",1201,-10.0,0.0,1434.0,-22.0,0.0,0.0,,,,,,
323,2017-04-02,NK,FLL,"Fort Lauderdale, FL",CLE,"Cleveland, OH",1419,8.0,8.0,1714.0,2.0,2.0,0.0,,,,,,
326,2017-04-02,NK,MCO,"Orlando, FL",CLE,"Cleveland, OH",1122,-2.0,0.0,1351.0,-3.0,0.0,0.0,,,,,,
327,2017-04-02,AA,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",2020,-4.0,0.0,2336.0,-14.0,0.0,0.0,,,,,,
328,2017-04-02,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",2019,5.0,5.0,2146.0,-11.0,0.0,0.0,,,,,,
329,2017-04-02,AA,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1305,12.0,12.0,1444.0,4.0,4.0,0.0,,,,,,
334,2017-04-02,AA,CLE,"Cleveland, OH",CLT,"Charlotte, NC",700,-5.0,0.0,827.0,-23.0,0.0,0.0,,,,,,
340,2017-04-02,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1505,-2.0,0.0,1732.0,-9.0,0.0,0.0,,,,,,
341,2017-04-02,F9,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",1840,-4.0,0.0,2008.0,-11.0,0.0,0.0,,,,,,
342,2017-04-02,F9,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",2155,-1.0,0.0,448.0,-14.0,0.0,0.0,,,,,,
343,2017-04-02,F9,MCO,"Orlando, FL",CLE,"Cleveland, OH",1930,2.0,2.0,2153.0,-17.0,0.0,0.0,,,,,,
344,2017-04-02,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",700,-8.0,0.0,925.0,-7.0,0.0,0.0,,,,,,
345,2017-04-02,F9,TPA,"Tampa, FL",CLE,"Cleveland, OH",710,73.0,73.0,1041.0,58.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,
346,2017-04-02,F9,CLE,"Cleveland, OH",TPA,"Tampa, FL",1045,48.0,48.0,1347.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,
347,2017-04-02,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",815,-9.0,0.0,1037.0,-23.0,0.0,0.0,,,,,,
348,2017-04-02,F9,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1205,-4.0,0.0,1512.0,23.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,
349,2017-04-02,F9,CLE,"Cleveland, OH",MCO,"Orlando, FL",1550,10.0,10.0,1840.0,22.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,
351,2017-04-02,F9,RSW,"Fort Myers, FL",CLE,"Cleveland, OH",1500,27.0,27.0,1811.0,28.0,28.0,0.0,27.0,0.0,1.0,0.0,0.0,
352,2017-04-02,F9,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1830,23.0,23.0,2133.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,
353,2017-04-02,F9,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1230,-6.0,0.0,1928.0,1.0,1.0,0.0,,,,,,
354,2017-04-02,F9,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",2014,-2.0,0.0,2128.0,-17.0,0.0,0.0,,,,,,
358,2017-04-02,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1141,-8.0,0.0,1250.0,-29.0,0.0,0.0,,,,,,
359,2017-04-02,EV,CLE,"Cleveland, OH",DTW,"Detroit, MI",1330,35.0,35.0,1444.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
360,2017-04-02,EV,CLE,"Cleveland, OH",LGA,"New York, NY",1405,-9.0,0.0,1514.0,-33.0,0.0,0.0,,,,,,
361,2017-04-02,EV,CLE,"Cleveland, OH",RDU,"Raleigh/Durham, NC",740,-6.0,0.0,853.0,-16.0,0.0,0.0,,,,,,
362,2017-04-02,EV,DTW,"Detroit, MI",CLE,"Cleveland, OH",846,18.0,18.0,946.0,1.0,1.0,0.0,,,,,,
363,2017-04-02,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1445,-3.0,0.0,1628.0,-8.0,0.0,0.0,,,,,,
364,2017-04-02,EV,LGA,"New York, NY",CLE,"Cleveland, OH",1135,-6.0,0.0,1311.0,-19.0,0.0,0.0,,,,,,
365,2017-04-02,EV,RDU,"Raleigh/Durham, NC",CLE,"Cleveland, OH",1900,-7.0,0.0,2016.0,-23.0,0.0,0.0,,,,,,
408,2017-04-02,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1455,25.0,25.0,1702.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,
409,2017-04-02,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1725,19.0,19.0,1928.0,16.0,16.0,0.0,2.0,0.0,0.0,0.0,14.0,
417,2017-04-02,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1725,-6.0,0.0,1859.0,-11.0,0.0,0.0,,,,,,
418,2017-04-02,DL,CLE,"Cleveland, OH",ATL,"Atlanta, GA",1950,-9.0,0.0,2124.0,-21.0,0.0,0.0,,,,,,
425,2017-04-02,DL,ATL,"Atlanta, GA",CLE,"Cleveland, OH",1025,-4.0,0.0,1159.0,-11.0,0.0,0.0,,,,,,
